session_id,customer_id,session_date,pages_visited,time_spent_minutes,device_type,source
1587,311,2024-12-14,3,78.68,Desktop,Referral
1588,282,2024-05-13,15,41.73,Mobile,Referral
1589,918,2025-06-20,6,4.2,Mobile,Organic
1590,357,2025-08-22,10,64.04,Tablet,Referral
1591,530,2025-07-19,1,91.01,Tablet,Organic
1592,852,2025-05-03,14,80.34,Mobile,Organic
1593,702,2025-01-03,3,13.07,Tablet,Organic
1594,626,2025-11-11,4,58.83,Mobile,Paid
1595,909,2025-01-27,3,78.23,Mobile,Paid
1596,48,2025-09-26,8,50.67,Desktop,Organic
1597,41,2025-04-19,14,93.27,Mobile,Organic
1598,96,2025-07-16,4,93.83,Mobile,Organic
1599,440,2024-08-17,9,95.38,Tablet,Referral
1600,68,2025-06-03,6,91.77,Mobile,Paid
1601,554,2024-04-21,11,20.29,Mobile,Organic
1602,292,2024-06-04,4,80.67,Tablet,Paid
1603,180,2024-12-20,15,58.56,Mobile,Referral
1604,299,2025-06-12,12,56.34,Mobile,Referral
1605,201,2025-05-02,15,26.51,Mobile,Paid
1606,227,2024-12-09,15,72.19,Desktop,Paid
1607,937,2024-07-14,13,66.41,Desktop,Organic
1608,635,2025-02-06,11,102.55,Tablet,Referral
1609,487,2025-05-07,11,10.2,Tablet,Paid
1610,259,2025-09-11,12,17.76,Desktop,Paid
1611,166,2025-06-17,7,40.7,Desktop,Referral
1612,360,2024-12-18,2,30.58,Tablet,Organic
1613,389,2024-11-20,2,41.66,Mobile,Organic
1614,116,2023-12-03,15,100.06,Desktop,Organic
1615,810,2024-01-12,10,13.96,Tablet,Organic
1616,766,2024-11-28,13,102.17,Desktop,Organic
1617,561,2025-02-07,6,103.83,Desktop,Organic
1618,896,2025-02-07,13,10.71,Desktop,Organic
1619,153,2025-10-19,14,105.52,Desktop,Referral
1620,746,2024-03-02,3,29.91,Desktop,Referral
1621,276,2025-04-04,11,97.74,Mobile,Referral
1622,511,2024-03-23,12,30.58,Desktop,Paid
1623,915,2024-08-20,11,33.34,Tablet,Organic
1624,888,2024-06-05,5,102.12,Desktop,Referral
1625,104,2024-04-12,15,2.66,Desktop,Referral
1626,322,2024-08-15,4,86.16,Mobile,Paid
1627,789,2025-11-22,7,110.11,Tablet,Organic
1628,382,2024-02-11,4,84.49,Desktop,Organic
1629,100,2024-03-30,3,13.01,Mobile,Referral
1630,766,2024-02-05,3,23.79,Desktop,Organic
1631,511,2025-07-05,8,66.06,Tablet,Paid
1632,496,2025-04-17,15,26.11,Mobile,Referral
1633,92,2025-06-16,5,95.95,Mobile,Organic
1634,170,2025-07-20,7,5.45,Desktop,Paid
1635,633,2025-02-03,7,89.76,Desktop,Paid
1636,990,2025-09-03,5,16.67,Desktop,Paid
1637,574,2023-12-23,15,25.56,Desktop,Referral
1638,954,2025-01-30,15,62.62,Tablet,Organic
1639,235,2024-04-04,11,89.76,Desktop,Paid
1640,838,2025-07-08,7,101.56,Desktop,Organic
1641,939,2024-04-06,1,16.45,Desktop,Organic
1642,559,2024-10-10,14,74.05,Tablet,Referral
1643,387,2024-12-09,7,57.81,Tablet,Paid
1644,705,2025-02-16,14,21.34,Mobile,Organic
1645,186,2025-02-26,1,52.03,Mobile,Referral
1646,966,2024-01-15,14,55.38,Mobile,Referral
1647,92,2025-03-21,8,75.07,Desktop,Referral
1648,704,2024-10-12,10,112.76,Mobile,Referral
1649,806,2025-04-30,7,40.03,Mobile,Referral
1650,265,2024-10-10,6,98.34,Desktop,Organic
1651,978,2024-10-14,3,27.83,Desktop,Referral
1652,942,2025-06-17,1,85.64,Mobile,Organic
1653,211,2023-12-15,4,55.91,Desktop,Referral
1654,636,2024-03-24,4,32.3,Tablet,Referral
1655,483,2025-01-23,15,77.16,Desktop,Referral
1656,323,2024-10-29,10,59.84,Tablet,Paid
1657,907,2024-09-05,10,118.93,Tablet,Referral
1658,978,2025-11-06,14,8.9,Tablet,Referral
1659,927,2025-06-10,4,118.13,Tablet,Referral
1660,233,2025-09-15,9,17.71,Desktop,Referral
1661,314,2024-05-05,10,98.63,Tablet,Paid
1662,634,2025-01-29,2,93.45,Desktop,Paid
1663,502,2024-05-15,1,115.27,Tablet,Organic
1664,177,2025-09-03,1,101.59,Desktop,Referral
1665,793,2025-02-15,1,45.43,Desktop,Organic
1666,52,2025-04-15,11,96.75,Mobile,Referral
1667,121,2024-09-05,15,55.89,Tablet,Paid
1668,202,2024-11-20,1,7.91,Tablet,Organic
1669,559,2024-01-18,4,77.24,Desktop,Referral
1670,439,2024-10-13,8,92.61,Tablet,Referral
1671,64,2024-07-25,8,3.84,Desktop,Referral
1672,438,2024-10-07,6,27.43,Mobile,Referral
1673,874,2025-07-10,2,97.98,Mobile,Paid
1674,419,2025-09-01,6,39.16,Desktop,Organic
1675,590,2025-05-02,11,77.67,Desktop,Paid
1676,358,2025-01-14,10,69.08,Desktop,Referral
1677,322,2024-03-12,9,90.38,Desktop,Referral
1678,980,2024-02-22,15,99.67,Tablet,Organic
1679,844,2025-07-18,3,37.95,Mobile,Organic
1680,818,2025-06-09,8,116.53,Mobile,Referral
1681,943,2023-11-30,2,37.99,Desktop,Paid
1682,468,2025-09-03,3,69.97,Tablet,Paid
1683,50,2023-12-10,9,85.5,Tablet,Paid
1684,933,2024-04-24,15,49.59,Desktop,Referral
1685,508,2025-05-13,1,106.06,Tablet,Organic
1686,962,2025-06-30,11,92.17,Mobile,Organic
1687,5,2024-11-30,13,66.65,Desktop,Paid
1688,963,2023-12-07,3,37.84,Tablet,Organic
1689,545,2025-09-06,9,44.03,Mobile,Paid
1690,776,2025-07-09,14,113.15,Tablet,Referral
1691,686,2025-07-03,2,4.07,Mobile,Organic
1692,545,2025-03-05,6,33.84,Desktop,Referral
1693,404,2025-09-14,13,42.56,Mobile,Paid
1694,10,2023-12-16,3,103.76,Tablet,Paid
1695,602,2024-11-11,7,21.63,Desktop,Organic
1696,302,2024-01-05,10,106.68,Tablet,Referral
1697,994,2025-08-20,12,23.14,Tablet,Organic
1698,473,2024-06-08,2,29.03,Desktop,Paid
1699,901,2024-12-12,2,10.84,Desktop,Organic
1700,517,2025-01-07,8,2.49,Mobile,Paid
1701,837,2025-07-25,5,55.23,Tablet,Referral
1702,754,2024-01-16,12,103.48,Mobile,Paid
1703,468,2025-01-12,12,92.93,Mobile,Paid
1704,442,2025-04-03,6,62.2,Desktop,Paid
1705,418,2024-12-31,4,76.72,Tablet,Organic
1706,993,2025-07-05,13,72.4,Desktop,Paid
1707,819,2025-06-21,1,101.85,Tablet,Referral
1708,20,2024-10-18,15,82.59,Desktop,Organic
1709,301,2025-11-12,12,35.55,Mobile,Paid
1710,700,2025-06-06,5,95.61,Tablet,Referral
1711,394,2025-05-30,7,95.21,Mobile,Referral
1712,574,2025-07-15,5,3.2,Mobile,Organic
1713,286,2024-11-01,6,23.78,Tablet,Referral
1714,208,2025-07-05,13,115.36,Mobile,Referral
1715,444,2025-08-18,2,103.35,Desktop,Referral
1716,111,2025-11-28,1,98.64,Desktop,Organic
1717,693,2025-02-22,4,79.41,Tablet,Organic
1718,405,2024-05-22,8,84.26,Desktop,Organic
1719,2,2024-04-05,15,86.88,Tablet,Organic
1720,676,2023-12-28,2,49.36,Mobile,Organic
1721,550,2024-12-21,3,13.51,Mobile,Referral
1722,701,2025-08-12,11,80.56,Desktop,Paid
1723,77,2025-09-12,5,95.42,Tablet,Organic
1724,615,2025-08-08,15,31.84,Mobile,Paid
1725,828,2025-07-06,13,32.92,Tablet,Organic
1726,269,2025-05-31,13,69.67,Tablet,Organic
1727,609,2023-12-27,15,106.67,Tablet,Organic
1728,407,2025-02-15,8,101.69,Mobile,Paid
1729,198,2025-10-20,6,101.9,Tablet,Referral
1730,218,2025-10-21,5,65.75,Tablet,Referral
1731,962,2025-01-02,4,37.91,Mobile,Referral
1732,383,2024-05-30,6,33.39,Tablet,Paid
1733,697,2024-06-29,3,72.43,Desktop,Paid
1734,410,2024-12-25,1,22.78,Tablet,Referral
1735,892,2024-06-27,3,85.43,Tablet,Organic
1736,788,2025-03-05,4,25.27,Mobile,Organic
1737,563,2024-03-29,13,102.55,Mobile,Referral
1738,103,2025-05-05,11,97.7,Mobile,Referral
1739,479,2025-05-23,12,70.14,Mobile,Paid
1740,813,2025-05-20,1,21.13,Mobile,Paid
1741,760,2024-11-02,9,65.09,Tablet,Paid
1742,922,2024-12-15,9,75.0,Mobile,Paid
1743,559,2025-06-13,1,99.9,Mobile,Paid
1744,8,2024-07-23,5,9.31,Desktop,Referral
1745,542,2025-01-23,5,115.47,Mobile,Referral
1746,590,2024-11-05,4,118.26,Tablet,Organic
1747,370,2025-10-02,3,3.41,Mobile,Organic
1748,613,2024-10-12,15,80.7,Mobile,Referral
1749,880,2025-11-24,6,8.11,Desktop,Organic
1750,630,2025-05-14,9,43.48,Mobile,Referral
1751,627,2024-04-14,10,17.19,Desktop,Organic
1752,613,2025-03-22,4,106.99,Mobile,Referral
1753,904,2024-10-13,3,30.79,Mobile,Organic
1754,494,2024-08-25,14,14.4,Mobile,Paid
1755,232,2024-01-15,12,15.4,Desktop,Paid
1756,653,2025-09-22,7,4.22,Desktop,Paid
1757,114,2024-12-02,8,19.01,Mobile,Paid
1758,527,2025-08-11,3,103.97,Mobile,Paid
1759,777,2024-07-09,9,15.42,Tablet,Paid
1760,935,2025-05-05,12,44.03,Desktop,Organic
1761,577,2025-09-30,5,48.32,Mobile,Referral
1762,461,2024-06-25,8,20.97,Mobile,Organic
1763,971,2025-08-21,11,81.59,Tablet,Paid
1764,384,2024-08-20,4,83.31,Desktop,Organic
1765,205,2024-10-01,3,24.24,Tablet,Paid
1766,591,2024-08-01,11,59.14,Mobile,Organic
1767,493,2024-11-07,8,32.38,Desktop,Organic
1768,390,2024-03-12,8,71.78,Tablet,Referral
1769,389,2024-10-26,10,98.7,Desktop,Paid
1770,22,2024-11-29,5,113.73,Tablet,Referral
1771,142,2024-10-01,2,74.78,Desktop,Referral
1772,658,2024-09-04,15,3.76,Mobile,Paid
1773,13,2025-05-08,5,13.11,Tablet,Paid
1774,445,2024-07-01,8,50.78,Desktop,Paid
1775,723,2024-02-07,12,9.13,Mobile,Organic
1776,797,2025-07-22,2,99.25,Desktop,Paid
1777,663,2025-03-08,7,15.31,Mobile,Paid
1778,134,2024-12-29,13,108.0,Tablet,Referral
1779,605,2024-04-02,6,12.1,Mobile,Referral
1780,515,2024-12-24,4,47.24,Tablet,Paid
1781,711,2024-02-17,5,58.29,Tablet,Paid
1782,966,2024-11-10,9,77.6,Tablet,Organic
1783,124,2025-02-27,5,118.05,Desktop,Paid
1784,402,2024-06-27,5,117.22,Tablet,Organic
1785,693,2024-12-21,8,66.93,Tablet,Organic
1786,318,2024-12-04,1,33.5,Tablet,Referral
1787,129,2025-02-20,7,114.67,Desktop,Paid
1788,699,2024-08-27,3,114.9,Tablet,Paid
1789,68,2023-12-02,5,119.99,Mobile,Paid
1790,431,2025-09-27,10,37.24,Desktop,Paid
1791,391,2025-11-13,1,67.26,Desktop,Referral
1792,12,2025-08-17,15,42.52,Mobile,Paid
1793,733,2023-12-31,15,14.51,Tablet,Paid
1794,308,2024-04-28,9,84.05,Mobile,Referral
1795,310,2024-07-25,4,39.41,Mobile,Organic
1796,83,2024-08-15,14,16.53,Mobile,Referral
1797,505,2025-07-15,2,86.9,Desktop,Referral
1798,95,2024-03-11,1,119.17,Mobile,Referral
1799,999,2025-07-08,3,97.66,Desktop,Organic
1800,77,2024-03-24,12,59.77,Mobile,Paid
1801,813,2024-01-16,4,64.41,Mobile,Referral
1802,461,2024-04-22,7,84.87,Mobile,Referral
1803,15,2024-11-03,7,109.58,Desktop,Paid
1804,147,2024-04-17,2,3.07,Tablet,Referral
1805,785,2024-10-03,12,68.12,Desktop,Referral
1806,601,2025-03-18,13,18.9,Mobile,Paid
1807,224,2024-05-23,7,58.34,Desktop,Organic
1808,287,2024-01-14,7,59.85,Tablet,Referral
1809,565,2024-05-16,15,73.33,Desktop,Referral
1810,614,2024-03-06,10,58.47,Desktop,Referral
1811,533,2025-09-16,1,67.57,Tablet,Organic
1812,86,2025-06-29,15,119.14,Mobile,Organic
1813,632,2024-09-27,4,44.64,Desktop,Paid
1814,106,2025-04-28,4,27.65,Tablet,Paid
1815,855,2025-11-01,10,36.55,Desktop,Organic
1816,77,2024-06-15,1,37.89,Mobile,Referral
1817,359,2024-08-24,2,69.42,Desktop,Organic
1818,176,2024-04-11,11,116.12,Mobile,Organic
1819,493,2025-11-18,6,45.66,Mobile,Paid
1820,253,2024-09-13,6,59.35,Mobile,Referral
1821,620,2024-11-08,6,109.93,Desktop,Referral
1822,736,2024-05-20,12,87.5,Desktop,Referral
1823,827,2024-06-04,8,5.9,Mobile,Paid
1824,357,2023-12-07,12,26.95,Desktop,Referral
1825,456,2025-03-19,4,84.49,Tablet,Referral
1826,678,2025-11-06,9,27.9,Tablet,Referral
1827,740,2025-06-07,3,4.06,Tablet,Referral
1828,426,2025-07-11,12,116.6,Desktop,Organic
1829,985,2023-12-25,5,9.53,Desktop,Organic
1830,787,2024-11-22,15,96.83,Desktop,Referral
1831,668,2025-07-07,12,12.76,Desktop,Organic
1832,694,2025-07-24,8,8.68,Tablet,Referral
1833,976,2025-08-27,4,53.46,Desktop,Organic
1834,443,2024-06-17,12,67.93,Desktop,Referral
1835,883,2025-07-24,4,7.81,Mobile,Organic
1836,882,2025-07-12,14,41.47,Mobile,Paid
1837,517,2023-12-30,6,53.36,Mobile,Organic
1838,73,2025-06-20,3,118.84,Tablet,Referral
1839,85,2024-09-21,10,90.25,Mobile,Referral
1840,32,2024-05-24,9,111.59,Tablet,Paid
1841,724,2024-08-16,14,77.92,Mobile,Organic
1842,635,2024-02-05,6,16.14,Mobile,Referral
1843,571,2024-10-31,13,68.01,Desktop,Paid
1844,683,2025-01-02,1,97.59,Mobile,Organic
1845,411,2024-08-22,12,56.3,Desktop,Paid
1846,327,2024-03-22,5,92.14,Desktop,Paid
1847,421,2025-04-15,4,44.26,Tablet,Referral
1848,760,2024-03-24,11,78.23,Mobile,Organic
1849,365,2024-06-28,5,56.07,Mobile,Paid
1850,137,2024-11-25,11,39.3,Mobile,Organic
1851,883,2024-10-05,14,67.17,Mobile,Paid
1852,616,2025-06-30,9,48.49,Desktop,Referral
1853,950,2024-12-05,12,47.77,Tablet,Referral
1854,817,2024-09-10,15,69.9,Tablet,Referral
1855,58,2024-03-03,2,14.62,Desktop,Referral
1856,863,2024-03-06,3,56.02,Desktop,Paid
1857,241,2024-08-22,13,79.43,Desktop,Referral
1858,80,2025-06-01,10,12.6,Mobile,Organic
1859,692,2025-02-05,4,57.68,Tablet,Organic
1860,172,2024-05-03,15,28.41,Mobile,Referral
1861,505,2024-12-08,13,102.1,Mobile,Organic
1862,928,2025-07-12,2,63.7,Desktop,Referral
1863,6,2025-04-04,4,95.52,Mobile,Organic
1864,595,2025-02-18,1,111.71,Desktop,Organic
1865,809,2025-03-05,10,61.23,Desktop,Referral
1866,407,2023-12-19,12,107.34,Tablet,Referral
1867,673,2024-01-17,1,104.81,Tablet,Referral
1868,16,2025-06-11,10,51.58,Mobile,Referral
1869,711,2025-08-11,5,109.07,Tablet,Paid
1870,172,2024-09-03,2,74.97,Tablet,Referral
1871,194,2025-09-12,6,64.67,Tablet,Referral
1872,521,2025-09-11,7,91.14,Tablet,Referral
1873,406,2025-10-13,6,55.68,Mobile,Organic
1874,582,2024-05-11,11,19.4,Mobile,Paid
1875,504,2024-10-05,14,115.31,Tablet,Referral
1876,114,2025-06-13,15,14.61,Tablet,Paid
1877,591,2025-11-16,14,82.62,Mobile,Organic
1878,359,2025-07-17,3,65.08,Mobile,Paid
1879,150,2024-10-12,9,39.77,Mobile,Paid
1880,162,2025-03-10,10,71.36,Desktop,Organic
1881,583,2025-11-21,2,22.42,Mobile,Paid
1882,914,2024-05-10,3,101.23,Tablet,Paid
1883,373,2024-04-28,14,30.84,Tablet,Paid
1884,831,2024-03-14,5,112.42,Mobile,Paid
1885,128,2024-12-16,2,22.28,Mobile,Organic
1886,155,2024-11-01,5,8.3,Tablet,Paid
1887,913,2024-05-27,7,99.3,Tablet,Paid
1888,963,2024-05-16,1,11.74,Tablet,Paid
1889,56,2024-06-17,12,44.14,Tablet,Organic
1890,11,2024-03-09,11,89.69,Tablet,Paid
1891,714,2024-03-25,15,96.15,Tablet,Referral
1892,947,2025-01-16,12,41.54,Tablet,Referral
1893,841,2024-08-31,3,119.08,Desktop,Referral
1894,787,2025-05-24,14,7.47,Tablet,Referral
1895,347,2024-10-05,3,101.16,Tablet,Organic
1896,259,2024-04-01,14,26.31,Mobile,Paid
1897,9,2025-07-22,8,10.24,Desktop,Paid
1898,311,2025-07-20,2,3.32,Mobile,Referral
1899,936,2025-01-06,6,79.54,Tablet,Organic
1900,43,2024-05-27,12,17.27,Tablet,Paid
1901,684,2024-11-25,15,78.15,Desktop,Paid
1902,945,2024-03-17,5,111.39,Mobile,Referral
1903,803,2025-10-25,2,50.78,Tablet,Referral
1904,817,2025-08-01,11,90.99,Tablet,Referral
1905,285,2025-09-06,8,65.18,Mobile,Organic
1906,255,2025-09-23,1,33.71,Desktop,Referral
1907,907,2025-08-23,8,80.27,Desktop,Referral
1908,526,2024-05-18,2,98.92,Mobile,Organic
1909,489,2024-12-20,3,101.02,Mobile,Paid
1910,999,2025-05-06,12,59.24,Desktop,Organic
1911,846,2024-04-15,2,71.74,Tablet,Paid
1912,826,2024-04-22,2,117.64,Mobile,Organic
1913,327,2024-08-17,6,89.4,Tablet,Organic
1914,495,2025-07-05,4,93.65,Mobile,Referral
1915,740,2025-02-22,10,111.06,Mobile,Organic
1916,161,2024-05-09,4,59.8,Mobile,Referral
1917,125,2024-02-17,14,108.75,Desktop,Organic
1918,926,2023-12-27,11,61.72,Desktop,Paid
1919,621,2024-05-29,5,98.92,Mobile,Referral
1920,453,2025-08-20,13,82.94,Desktop,Organic
1921,301,2024-05-26,7,50.48,Mobile,Paid
1922,773,2025-06-09,2,93.53,Mobile,Referral
1923,926,2024-11-30,10,84.05,Desktop,Paid
1924,853,2025-08-31,10,29.84,Mobile,Organic
1925,28,2025-07-17,5,37.57,Desktop,Referral
1926,95,2025-06-21,3,46.85,Mobile,Referral
1927,11,2025-05-25,13,31.16,Mobile,Organic
1928,484,2025-06-06,1,106.42,Tablet,Referral
1929,178,2025-10-17,4,21.12,Mobile,Paid
1930,572,2024-01-10,9,40.86,Mobile,Referral
1931,123,2023-12-05,7,92.28,Tablet,Organic
1932,448,2025-01-24,3,12.7,Mobile,Paid
1933,880,2025-05-21,6,61.01,Mobile,Referral
1934,163,2025-02-25,10,91.12,Desktop,Referral
1935,743,2024-07-29,15,65.19,Mobile,Referral
1936,808,2024-03-19,10,86.61,Tablet,Organic
1937,778,2025-04-21,3,117.84,Tablet,Organic
1938,348,2024-05-09,15,96.46,Tablet,Paid
1939,754,2024-06-11,10,53.64,Desktop,Paid
1940,514,2025-11-25,9,12.79,Desktop,Organic
1941,354,2025-10-26,1,9.46,Mobile,Referral
1942,780,2023-12-26,13,28.49,Mobile,Referral
1943,690,2024-05-06,1,62.24,Mobile,Organic
1944,940,2025-06-29,15,20.33,Desktop,Paid
1945,986,2024-11-10,5,60.28,Desktop,Paid
1946,237,2023-12-08,9,47.17,Mobile,Paid
1947,686,2024-06-24,5,98.97,Desktop,Paid
1948,918,2024-05-01,8,48.18,Mobile,Organic
1949,207,2024-04-26,9,6.1,Desktop,Referral
1950,857,2024-05-29,8,89.67,Desktop,Referral
1951,843,2025-10-18,3,66.55,Mobile,Paid
1952,633,2025-07-13,8,18.8,Mobile,Organic
1953,286,2024-04-30,5,71.03,Tablet,Paid
1954,74,2025-05-13,12,110.0,Tablet,Organic
1955,314,2024-03-05,9,41.98,Desktop,Referral
1956,147,2025-04-04,13,33.66,Tablet,Paid
1957,667,2025-03-30,11,99.39,Desktop,Paid
1958,870,2025-01-20,12,47.45,Desktop,Referral
1959,258,2025-10-19,1,56.42,Mobile,Referral
1960,686,2025-08-20,10,82.9,Mobile,Paid
1961,310,2025-01-02,4,102.79,Mobile,Organic
1962,945,2024-05-11,12,80.17,Tablet,Paid
1963,648,2025-01-17,8,75.15,Desktop,Organic
1964,463,2024-07-05,8,25.66,Tablet,Referral
1965,903,2024-09-10,3,90.51,Mobile,Referral
1966,340,2024-10-04,6,38.94,Desktop,Organic
1967,531,2025-04-05,5,95.36,Desktop,Organic
1968,349,2025-07-17,2,63.59,Tablet,Paid
1969,884,2024-02-02,1,103.76,Tablet,Organic
1970,382,2024-03-08,12,100.72,Tablet,Paid
1971,156,2024-09-04,8,115.8,Desktop,Referral
1972,965,2025-04-14,12,80.42,Desktop,Organic
1973,404,2024-12-12,13,64.72,Mobile,Referral
1974,741,2025-10-21,11,35.13,Mobile,Referral
1975,306,2025-01-28,7,67.86,Desktop,Organic
1976,885,2025-03-30,12,5.07,Mobile,Referral
1977,375,2025-11-15,7,77.54,Tablet,Organic
1978,35,2023-12-09,9,35.73,Tablet,Referral
1979,65,2024-06-26,11,64.07,Mobile,Paid
1980,619,2024-11-24,15,94.36,Desktop,Paid
1981,593,2024-05-18,5,52.2,Mobile,Organic
1982,484,2024-11-05,13,55.81,Tablet,Referral
1983,656,2024-02-16,14,34.81,Mobile,Referral
1984,622,2025-03-04,3,112.68,Mobile,Organic
1985,63,2025-01-09,2,83.97,Desktop,Paid
1986,331,2025-08-13,7,69.02,Desktop,Organic
1987,749,2025-06-04,9,69.73,Tablet,Referral
1988,121,2025-04-11,11,13.85,Mobile,Organic
1989,129,2025-03-30,5,116.66,Tablet,Referral
1990,1000,2024-09-13,11,34.99,Mobile,Referral
1991,303,2025-07-06,5,41.27,Tablet,Organic
1992,658,2025-11-25,4,92.36,Tablet,Referral
1993,207,2025-05-16,10,113.35,Mobile,Paid
1994,996,2025-05-09,6,119.06,Tablet,Referral
1995,630,2024-02-26,2,31.36,Desktop,Paid
1996,575,2024-12-04,8,113.19,Desktop,Organic
1997,581,2024-10-21,15,28.94,Desktop,Organic
1998,152,2025-02-15,11,72.38,Mobile,Referral
1999,816,2025-04-24,5,72.72,Tablet,Paid
2000,163,2024-09-24,11,63.0,Desktop,Referral
2001,875,2025-01-22,6,64.29,Mobile,Paid
2002,781,2023-12-12,13,51.12,Tablet,Referral
2003,931,2025-10-24,10,95.52,Tablet,Referral
2004,865,2025-04-19,11,64.86,Tablet,Paid
2005,333,2025-03-31,13,2.36,Mobile,Organic
2006,192,2024-09-24,15,19.04,Tablet,Referral
2007,57,2024-07-16,3,30.98,Desktop,Paid
2008,881,2024-09-12,13,94.84,Mobile,Referral
2009,529,2025-09-15,6,51.04,Tablet,Referral
2010,884,2025-05-31,14,105.89,Mobile,Referral
2011,492,2024-09-01,7,31.9,Tablet,Paid
2012,655,2024-07-25,13,113.33,Mobile,Paid
2013,397,2024-07-21,5,39.07,Mobile,Referral
2014,827,2025-06-17,3,35.56,Mobile,Paid
2015,808,2025-09-06,13,35.23,Tablet,Paid
2016,667,2025-05-19,3,91.3,Tablet,Paid
2017,293,2024-03-20,15,22.13,Mobile,Paid
2018,221,2024-02-12,6,39.45,Mobile,Referral
2019,584,2024-09-10,15,74.68,Tablet,Organic
2020,121,2024-12-14,6,89.19,Desktop,Paid
2021,520,2025-04-30,3,70.32,Desktop,Paid
2022,287,2025-05-24,2,34.18,Mobile,Organic
2023,276,2025-01-21,7,102.6,Tablet,Paid
2024,512,2025-08-05,3,111.16,Mobile,Paid
2025,747,2024-05-20,3,95.17,Mobile,Organic
2026,927,2024-11-24,5,45.17,Desktop,Organic
2027,428,2025-03-26,7,116.28,Tablet,Paid
2028,914,2025-05-02,5,93.03,Tablet,Organic
2029,797,2024-03-31,9,37.34,Mobile,Paid
2030,226,2024-11-01,12,90.73,Tablet,Referral
2031,668,2024-07-11,6,47.4,Desktop,Paid
2032,327,2023-12-23,13,52.97,Desktop,Organic
2033,454,2024-08-07,6,64.87,Tablet,Referral
2034,647,2024-05-08,13,110.9,Desktop,Paid
2035,659,2025-06-06,8,26.8,Desktop,Paid
2036,657,2024-03-21,11,79.78,Desktop,Paid
2037,764,2025-04-01,10,39.92,Desktop,Organic
2038,47,2025-08-30,9,26.16,Tablet,Paid
2039,153,2024-11-13,1,1.52,Mobile,Referral
2040,837,2024-05-01,10,88.83,Tablet,Referral
2041,975,2025-04-16,7,88.28,Tablet,Paid
2042,536,2025-03-12,13,67.68,Desktop,Organic
2043,235,2024-10-27,8,115.91,Desktop,Organic
2044,258,2025-01-08,9,69.04,Mobile,Paid
2045,606,2025-01-14,13,20.11,Mobile,Paid
2046,327,2024-09-06,7,117.26,Tablet,Organic
2047,839,2025-03-23,15,24.04,Desktop,Organic
2048,991,2024-05-06,8,52.65,Tablet,Referral
2049,491,2024-06-21,15,29.53,Mobile,Paid
2050,967,2025-06-15,4,26.95,Desktop,Paid
2051,23,2024-03-12,2,109.35,Mobile,Organic
2052,812,2025-01-11,1,102.83,Desktop,Paid
2053,408,2025-02-03,4,20.07,Desktop,Referral
2054,41,2024-05-13,3,47.83,Mobile,Paid
2055,662,2025-04-06,9,23.41,Mobile,Organic
2056,87,2025-08-14,15,76.37,Desktop,Referral
2057,186,2025-02-16,7,105.84,Tablet,Organic
2058,957,2023-12-29,13,22.7,Tablet,Paid
2059,118,2024-05-19,5,34.91,Tablet,Organic
2060,708,2025-03-12,9,17.24,Mobile,Organic
2061,953,2024-11-18,6,57.34,Mobile,Paid
2062,884,2025-03-20,11,78.24,Tablet,Paid
2063,663,2025-11-05,7,53.83,Desktop,Organic
2064,528,2025-03-15,4,76.96,Tablet,Referral
2065,310,2024-11-28,15,44.11,Tablet,Organic
2066,956,2025-11-08,8,30.27,Desktop,Organic
2067,583,2025-11-10,10,78.77,Mobile,Paid
2068,917,2025-05-08,10,12.76,Desktop,Paid
2069,110,2025-05-05,11,117.19,Mobile,Referral
2070,805,2025-01-05,13,39.61,Desktop,Paid
2071,802,2025-09-29,10,47.1,Desktop,Organic
2072,551,2024-05-17,14,102.21,Desktop,Referral
2073,600,2025-05-09,12,34.23,Mobile,Paid
2074,563,2024-05-12,11,81.1,Mobile,Organic
2075,306,2024-01-31,14,38.63,Mobile,Organic
2076,813,2025-05-21,10,36.72,Desktop,Paid
2077,954,2024-09-14,13,75.95,Tablet,Organic
2078,656,2023-12-17,4,19.32,Tablet,Organic
2079,452,2024-06-01,6,40.66,Mobile,Organic
2080,98,2024-04-06,7,30.2,Tablet,Paid
2081,881,2024-02-11,2,36.57,Tablet,Referral
2082,171,2025-03-05,6,5.66,Tablet,Organic
2083,233,2024-12-29,12,39.28,Tablet,Organic
2084,362,2024-09-15,10,118.34,Mobile,Paid
2085,679,2025-07-10,2,6.76,Mobile,Referral
2086,457,2025-02-23,10,25.23,Tablet,Referral
2087,831,2025-08-31,5,78.83,Desktop,Organic
2088,259,2025-05-06,11,110.09,Desktop,Paid
2089,801,2024-10-21,6,71.36,Mobile,Paid
2090,604,2024-08-24,7,49.9,Mobile,Referral
2091,288,2025-08-10,2,55.43,Desktop,Organic
2092,671,2024-09-06,3,71.84,Tablet,Organic
2093,86,2025-07-27,12,35.85,Desktop,Organic
2094,158,2024-01-31,6,84.98,Desktop,Paid
2095,539,2025-05-11,12,109.9,Tablet,Paid
2096,927,2025-05-15,1,12.81,Tablet,Organic
2097,638,2025-06-17,9,115.79,Desktop,Organic
2098,491,2023-12-23,13,6.92,Desktop,Referral
2099,224,2024-03-08,11,69.71,Tablet,Referral
2100,489,2024-08-13,14,51.71,Tablet,Paid
2101,11,2023-12-09,10,93.45,Tablet,Paid
2102,113,2024-10-02,12,77.95,Desktop,Paid
2103,686,2024-11-02,3,33.72,Tablet,Referral
