marketing_id,customer_id,campaign_name,campaign_type,interaction_date,response,discount_used,engagement_score
1344,874,Example Campaign,Coupon,2025-01-30,Open,No,9
1345,574,As Campaign,Coupon,2024-07-16,No,Yes,2
1346,285,Way Campaign,Push,2024-03-15,Open,Yes,4
1347,914,Bill Campaign,Email,2025-01-26,Clicked,No,5
1348,178,Bring Campaign,Email,2024-11-29,Yes,No,1
1349,315,Crime Campaign,Push,2024-06-13,No,Yes,9
1350,186,Level Campaign,SMS,2025-09-04,Yes,Yes,9
1351,161,Condition Campaign,Push,2025-05-06,Clicked,No,2
1352,329,Number Campaign,Coupon,2024-01-22,Open,Yes,8
1353,925,Despite Campaign,SMS,2024-11-03,Yes,Yes,3
1354,877,Which Campaign,Coupon,2025-05-12,Clicked,No,9
1355,772,Improve Campaign,Email,2025-06-08,No,No,1
1356,849,Activity Campaign,Coupon,2024-04-02,Yes,No,10
1357,841,Deal Campaign,Email,2024-12-14,Yes,Yes,3
1358,475,Ability Campaign,Email,2025-03-20,No,Yes,4
1359,699,Movie Campaign,SMS,2025-05-25,Yes,No,6
1360,189,Meet Campaign,Email,2024-10-28,Open,No,10
1361,876,Unit Campaign,Coupon,2025-07-13,Clicked,No,1
1362,541,Star Campaign,Push,2025-10-19,No,No,4
1363,782,Indicate Campaign,Email,2024-05-10,Clicked,No,1
1364,486,Wife Campaign,SMS,2025-04-01,Yes,No,9
1365,302,Film Campaign,Push,2024-10-02,Open,Yes,1
1366,658,Management Campaign,Email,2024-08-09,Clicked,Yes,9
1367,716,Whatever Campaign,Push,2024-01-20,No,No,1
1368,408,Meeting Campaign,Coupon,2024-03-30,Open,Yes,2
1369,715,Any Campaign,SMS,2025-03-29,Open,Yes,1
1370,567,Sign Campaign,Push,2025-06-20,Clicked,Yes,10
1371,216,Page Campaign,SMS,2025-06-19,Yes,No,10
1372,928,Action Campaign,Email,2024-08-10,Yes,Yes,7
1373,123,Know Campaign,Push,2024-08-30,Yes,Yes,7
1374,367,Recently Campaign,SMS,2024-08-13,Open,Yes,2
1375,761,Red Campaign,Coupon,2024-02-08,Yes,Yes,9
1376,598,Meeting Campaign,Coupon,2025-05-14,No,Yes,7
1377,315,Learn Campaign,SMS,2025-06-02,Clicked,Yes,8
1378,385,Boy Campaign,Push,2023-12-15,Yes,No,8
1379,560,Of Campaign,Email,2023-12-14,Yes,Yes,7
1380,56,Economic Campaign,Email,2024-09-07,Clicked,Yes,10
1381,192,Stand Campaign,Email,2025-10-17,Yes,Yes,4
1382,157,Make Campaign,SMS,2024-01-31,No,No,3
1383,671,Huge Campaign,SMS,2023-12-25,Open,No,2
1384,674,Charge Campaign,Email,2025-01-01,No,No,4
1385,708,Sit Campaign,Email,2024-02-27,No,Yes,4
1386,595,Pm Campaign,Push,2025-03-24,Clicked,No,10
1387,265,Hour Campaign,Push,2024-07-22,Clicked,Yes,10
1388,486,Able Campaign,SMS,2025-05-17,No,No,7
1389,467,Meeting Campaign,Coupon,2025-01-20,Open,Yes,3
1390,115,Know Campaign,Coupon,2025-07-18,Open,No,2
1391,237,Ready Campaign,Push,2024-06-15,Clicked,No,6
1392,948,Meeting Campaign,Push,2025-06-03,No,No,5
1393,123,Risk Campaign,SMS,2024-03-09,Open,Yes,10
1394,700,This Campaign,Email,2024-03-09,No,Yes,3
1395,153,Attorney Campaign,Coupon,2024-10-28,No,No,2
1396,83,Provide Campaign,SMS,2025-10-11,Clicked,Yes,3
1397,630,Keep Campaign,Push,2024-04-12,No,Yes,7
1398,611,Crime Campaign,Email,2024-05-09,Yes,No,2
1399,678,Between Campaign,SMS,2025-05-19,Yes,No,3
1400,290,Moment Campaign,Push,2024-01-06,Open,Yes,5
1401,974,Choice Campaign,SMS,2023-12-09,Open,Yes,6
1402,487,Analysis Campaign,SMS,2024-05-10,Open,No,7
1403,71,Father Campaign,Push,2024-10-19,No,Yes,1
1404,782,Offer Campaign,Push,2023-12-08,Clicked,Yes,10
1405,763,Need Campaign,Push,2024-11-14,Clicked,Yes,10
1406,140,Through Campaign,SMS,2024-03-13,Clicked,No,5
1407,356,Name Campaign,SMS,2024-03-09,Yes,No,6
1408,551,Indicate Campaign,Email,2024-06-03,Clicked,Yes,5
1409,519,Option Campaign,Coupon,2024-08-06,Open,Yes,9
1410,821,Appear Campaign,SMS,2023-12-29,Yes,Yes,9
1411,789,Realize Campaign,Email,2024-03-28,Clicked,Yes,7
1412,890,Firm Campaign,SMS,2025-07-01,Clicked,Yes,5
1413,542,Board Campaign,Email,2025-04-21,Open,Yes,6
1414,971,More Campaign,SMS,2025-01-13,No,Yes,8
1415,866,In Campaign,Coupon,2024-05-27,Open,Yes,4
1416,502,Teach Campaign,SMS,2023-12-02,Yes,Yes,3
1417,384,Paper Campaign,SMS,2025-05-30,Clicked,No,6
1418,655,Doctor Campaign,Coupon,2025-11-01,Yes,Yes,3
1419,968,Another Campaign,Email,2024-04-25,No,No,6
1420,355,Draw Campaign,Push,2025-05-03,Yes,Yes,1
1421,162,Various Campaign,Email,2024-06-28,Yes,Yes,7
1422,191,The Campaign,SMS,2025-05-13,Yes,No,1
1423,639,Remain Campaign,Coupon,2024-03-19,Open,Yes,2
1424,405,Color Campaign,Coupon,2025-10-11,No,Yes,3
1425,190,Impact Campaign,Email,2025-08-27,Open,No,4
1426,313,Through Campaign,SMS,2025-04-09,Clicked,No,7
1427,801,Finish Campaign,Coupon,2024-06-30,Clicked,Yes,10
1428,786,Real Campaign,Email,2024-05-01,Clicked,Yes,9
1429,953,Get Campaign,SMS,2024-11-18,No,Yes,7
1430,194,Stuff Campaign,Push,2024-08-13,No,Yes,9
1431,174,Institution Campaign,Email,2025-08-17,Clicked,No,8
1432,152,Establish Campaign,Coupon,2024-05-07,No,No,7
1433,585,Possible Campaign,Push,2025-02-18,No,Yes,6
1434,717,Laugh Campaign,SMS,2024-02-27,No,No,9
1435,563,Manage Campaign,Email,2024-11-01,Clicked,No,1
1436,738,Fire Campaign,Push,2025-07-18,Open,Yes,1
1437,628,Boy Campaign,Push,2025-02-17,Open,Yes,7
1438,897,Per Campaign,Coupon,2024-03-18,Clicked,Yes,9
1439,73,Position Campaign,Coupon,2025-09-19,Yes,No,6
1440,43,Because Campaign,Coupon,2025-02-07,Yes,Yes,8
1441,174,Institution Campaign,Push,2023-12-23,No,Yes,6
1442,756,Although Campaign,Push,2025-10-01,Yes,No,7
1443,363,Future Campaign,Push,2025-03-14,Clicked,No,8
1444,654,Serious Campaign,Email,2024-02-24,Yes,No,2
1445,14,Western Campaign,Email,2025-10-06,Yes,No,10
1446,173,Reveal Campaign,Coupon,2024-10-17,Clicked,Yes,1
1447,673,Soldier Campaign,Push,2025-06-03,No,No,10
1448,856,During Campaign,Push,2024-10-02,No,Yes,4
1449,790,Politics Campaign,SMS,2024-05-19,Yes,No,7
1450,531,Rest Campaign,SMS,2024-03-05,Yes,No,8
1451,1,Again Campaign,SMS,2024-10-22,Open,Yes,3
1452,749,Impact Campaign,Coupon,2025-09-12,Clicked,Yes,1
1453,384,Still Campaign,Email,2025-10-28,No,No,2
1454,83,Which Campaign,Push,2025-07-31,Yes,No,7
1455,263,Enough Campaign,Push,2024-10-26,Open,No,1
1456,968,Style Campaign,SMS,2025-03-19,No,Yes,2
1457,775,Subject Campaign,Email,2024-09-24,Yes,Yes,9
1458,340,Outside Campaign,SMS,2025-09-09,Clicked,Yes,7
1459,20,Alone Campaign,Push,2025-02-05,No,Yes,6
1460,228,Other Campaign,SMS,2024-11-30,No,No,5
1461,167,Serve Campaign,Push,2025-06-16,Open,No,5
1462,367,Security Campaign,SMS,2025-05-08,Yes,No,2
1463,75,Social Campaign,SMS,2024-07-24,No,No,8
1464,367,Message Campaign,Email,2023-12-07,No,Yes,2
1465,790,Quite Campaign,Coupon,2024-06-10,Open,No,5
1466,661,Administration Campaign,Email,2024-05-08,Clicked,Yes,6
1467,895,Drop Campaign,Email,2025-09-26,Open,Yes,8
1468,448,Fire Campaign,Coupon,2023-12-01,No,No,6
1469,294,Case Campaign,Email,2024-06-14,Open,No,10
1470,255,Great Campaign,Coupon,2024-09-15,No,No,5
1471,303,Teach Campaign,Push,2024-07-03,Yes,No,7
1472,283,Recently Campaign,Coupon,2025-11-05,No,No,7
1473,328,Building Campaign,Coupon,2024-06-13,Clicked,No,4
1474,148,Season Campaign,Push,2024-01-18,Open,No,10
1475,457,Pick Campaign,Email,2023-12-14,No,Yes,10
1476,759,Little Campaign,Email,2024-09-27,No,No,9
1477,227,Result Campaign,SMS,2024-02-15,Yes,Yes,9
1478,868,Argue Campaign,Email,2024-11-02,Open,No,6
1479,396,Candidate Campaign,Email,2024-09-28,No,Yes,5
1480,340,Old Campaign,Email,2024-06-21,Clicked,Yes,8
1481,740,Authority Campaign,Push,2025-02-22,Open,No,9
1482,905,Sing Campaign,Push,2024-11-24,No,No,2
1483,35,Treat Campaign,Email,2023-12-03,Open,Yes,1
1484,651,Hour Campaign,Coupon,2023-12-23,Open,Yes,7
1485,206,Operation Campaign,Coupon,2025-05-15,No,Yes,1
1486,474,Painting Campaign,Coupon,2025-01-27,Yes,Yes,1
1487,927,Black Campaign,Push,2024-07-10,Yes,Yes,7
1488,410,Cup Campaign,SMS,2024-07-12,No,No,4
1489,537,Industry Campaign,Email,2025-08-03,No,No,9
1490,582,Off Campaign,SMS,2025-06-22,Yes,Yes,6
1491,410,Change Campaign,SMS,2024-08-13,Yes,Yes,7
1492,650,Particularly Campaign,Coupon,2025-01-31,Clicked,Yes,5
1493,978,Include Campaign,Push,2023-12-21,No,Yes,6
1494,253,Majority Campaign,Push,2024-02-15,Clicked,No,9
1495,308,Activity Campaign,Email,2024-08-11,Open,Yes,2
1496,702,Maintain Campaign,SMS,2025-06-18,Clicked,Yes,1
1497,541,Factor Campaign,SMS,2025-04-22,Clicked,No,6
1498,542,Continue Campaign,Coupon,2024-02-11,No,No,2
1499,158,Buy Campaign,Push,2024-12-14,Clicked,Yes,10
1500,221,Go Campaign,Email,2024-10-11,Yes,Yes,9
1501,824,Win Campaign,SMS,2024-07-19,Clicked,Yes,3
1502,289,Employee Campaign,SMS,2024-03-19,Yes,No,9
1503,205,Audience Campaign,Push,2025-02-22,No,No,1
1504,975,Piece Campaign,SMS,2024-10-15,Yes,No,9
1505,665,Energy Campaign,Push,2025-09-04,Open,No,4
1506,180,Public Campaign,Email,2025-05-21,Yes,No,7
1507,749,Wear Campaign,Coupon,2024-04-10,No,No,8
1508,213,Information Campaign,Coupon,2025-01-03,No,Yes,3
1509,728,Shoulder Campaign,SMS,2023-12-02,Clicked,Yes,8
1510,328,Certainly Campaign,Coupon,2025-02-27,Yes,Yes,1
1511,535,Statement Campaign,Email,2024-03-09,Clicked,Yes,4
1512,202,Two Campaign,SMS,2024-07-16,Clicked,Yes,7
1513,245,Growth Campaign,Coupon,2024-02-12,Open,Yes,2
1514,697,Congress Campaign,Email,2024-03-01,No,No,10
1515,908,Interest Campaign,Coupon,2024-09-03,Yes,No,4
1516,441,Stuff Campaign,SMS,2023-12-04,No,No,7
1517,323,About Campaign,Coupon,2024-08-02,Clicked,Yes,6
1518,914,Challenge Campaign,Coupon,2025-08-26,Clicked,Yes,10
1519,260,Contain Campaign,SMS,2023-12-14,Yes,Yes,10
1520,938,Budget Campaign,SMS,2025-04-21,No,No,9
1521,598,Land Campaign,Push,2025-03-17,Clicked,No,9
1522,352,Owner Campaign,Coupon,2025-08-17,Clicked,No,2
1523,492,Simple Campaign,SMS,2024-10-11,Yes,No,4
1524,205,Woman Campaign,Push,2025-03-21,Clicked,Yes,9
1525,587,Something Campaign,Push,2025-02-17,Yes,Yes,9
1526,389,Ago Campaign,Coupon,2025-05-30,Open,Yes,2
1527,995,Oil Campaign,Push,2024-10-17,No,No,1
1528,165,Second Campaign,Email,2024-02-14,Open,Yes,2
1529,758,Mrs Campaign,SMS,2025-06-19,No,No,3
1530,525,Lose Campaign,SMS,2025-06-10,Clicked,Yes,5
1531,77,Hit Campaign,Coupon,2025-07-22,Clicked,No,1
1532,109,Structure Campaign,SMS,2024-04-29,Open,Yes,9
1533,177,Fact Campaign,Push,2024-03-03,Yes,No,10
1534,983,My Campaign,Coupon,2024-08-12,Yes,Yes,2
1535,373,Action Campaign,Email,2025-09-09,No,Yes,8
1536,230,Chance Campaign,SMS,2024-04-04,No,Yes,5
1537,135,Treatment Campaign,Email,2025-06-02,Yes,No,10
1538,177,Threat Campaign,Email,2024-08-13,Open,No,8
1539,62,Without Campaign,Email,2024-09-14,Open,No,5
1540,676,Player Campaign,Email,2024-04-02,Yes,No,6
1541,515,Each Campaign,Email,2025-05-25,Clicked,Yes,2
1542,916,Decide Campaign,SMS,2024-06-06,Clicked,Yes,6
1543,409,Spring Campaign,Push,2025-05-23,Open,No,9
1544,925,Hold Campaign,SMS,2024-04-04,No,No,4
1545,489,Offer Campaign,Push,2024-03-12,Clicked,No,7
1546,96,During Campaign,Push,2025-04-26,Open,No,5
1547,815,Something Campaign,Push,2025-08-07,Clicked,Yes,6
1548,641,Most Campaign,Push,2025-02-01,Yes,No,2
1549,666,Their Campaign,SMS,2025-11-25,Open,No,7
1550,445,Fire Campaign,SMS,2024-01-06,Open,Yes,2
1551,803,Dark Campaign,Coupon,2024-08-07,Open,No,3
1552,36,Rest Campaign,Push,2024-12-24,No,Yes,10
1553,541,Those Campaign,Coupon,2025-09-10,Clicked,No,1
1554,128,Pretty Campaign,SMS,2025-01-28,Clicked,Yes,10
1555,45,Purpose Campaign,Coupon,2024-04-27,No,Yes,3
1556,161,Beautiful Campaign,SMS,2024-11-18,Yes,No,2
1557,534,Above Campaign,Email,2025-04-16,Clicked,No,3
1558,113,Issue Campaign,Push,2024-11-09,No,Yes,6
1559,197,High Campaign,Email,2025-04-06,Clicked,Yes,5
1560,236,List Campaign,Push,2024-07-23,Yes,No,9
1561,941,Education Campaign,Push,2024-05-30,Clicked,Yes,6
1562,596,Value Campaign,Coupon,2024-08-27,No,No,6
1563,680,Suggest Campaign,SMS,2025-11-14,Open,Yes,6
1564,255,General Campaign,SMS,2024-06-27,No,No,2
1565,544,Today Campaign,Email,2025-06-26,Clicked,No,5
1566,480,Become Campaign,Email,2024-01-13,Yes,Yes,2
1567,814,Media Campaign,Push,2025-05-26,No,Yes,10
1568,621,Foreign Campaign,Push,2025-09-20,Clicked,No,8
1569,918,Ground Campaign,SMS,2025-06-05,No,Yes,10
1570,843,Why Campaign,SMS,2024-07-24,Open,Yes,4
1571,945,Environment Campaign,Coupon,2024-12-19,Yes,Yes,5
1572,685,Huge Campaign,Push,2024-10-09,No,Yes,3
1573,12,Painting Campaign,SMS,2024-04-13,No,No,4
1574,663,Director Campaign,Push,2025-11-27,Open,No,4
1575,654,Sport Campaign,Coupon,2024-08-19,No,No,9
1576,117,Road Campaign,Email,2025-07-01,No,No,5
1577,525,Season Campaign,SMS,2025-10-06,Open,Yes,7
1578,986,Hair Campaign,SMS,2025-05-08,No,No,5
1579,689,Can Campaign,Email,2024-05-02,Clicked,No,3
1580,958,Agree Campaign,Coupon,2025-03-06,No,Yes,2
1581,84,Under Campaign,Coupon,2024-09-07,Yes,No,6
1582,364,Commercial Campaign,Coupon,2024-01-05,No,Yes,2
1583,110,Simple Campaign,Coupon,2025-07-21,Clicked,Yes,10
1584,441,Beat Campaign,Email,2024-02-20,Open,No,9
1585,286,Fly Campaign,Email,2024-02-05,Yes,Yes,10
1586,39,Anyone Campaign,SMS,2024-02-27,Yes,Yes,3
1587,1000,Whatever Campaign,Email,2025-11-09,Yes,Yes,1
1588,994,System Campaign,Push,2024-08-12,Clicked,Yes,3
1589,282,Southern Campaign,Push,2025-07-24,Open,Yes,7
1590,985,Behavior Campaign,SMS,2024-04-01,Open,Yes,3
1591,696,City Campaign,Email,2025-08-25,Open,Yes,1
1592,962,Whether Campaign,Coupon,2024-08-08,Clicked,No,1
1593,176,Of Campaign,SMS,2024-08-04,Open,Yes,6
1594,568,Election Campaign,SMS,2024-12-27,Open,No,1
1595,312,Current Campaign,Coupon,2025-05-15,No,Yes,6
1596,639,Before Campaign,Email,2024-11-02,Yes,Yes,9
1597,869,Owner Campaign,SMS,2025-09-08,Clicked,No,7
1598,847,Give Campaign,Coupon,2024-04-19,Clicked,No,7
1599,301,Hold Campaign,Coupon,2024-11-23,Open,No,7
1600,199,Must Campaign,Push,2024-11-09,Clicked,No,4
1601,945,Prove Campaign,Email,2025-05-29,Clicked,Yes,1
1602,692,Pass Campaign,Coupon,2025-01-24,Open,Yes,4
1603,19,Seat Campaign,Push,2025-01-31,Open,No,4
1604,466,Meet Campaign,SMS,2025-01-21,Open,Yes,4
1605,673,Others Campaign,Coupon,2024-04-15,Open,Yes,10
1606,255,Particular Campaign,Push,2024-10-07,Open,No,2
1607,929,Actually Campaign,Email,2023-12-31,Open,Yes,3
1608,440,Work Campaign,SMS,2024-05-19,Open,Yes,4
1609,115,Discussion Campaign,SMS,2024-02-02,Yes,No,4
1610,20,Group Campaign,Coupon,2024-11-09,No,Yes,5
1611,186,System Campaign,Email,2024-07-01,Clicked,Yes,7
1612,409,Son Campaign,Email,2025-01-15,Yes,Yes,5
1613,732,Travel Campaign,Coupon,2025-02-28,Open,No,2
1614,828,Player Campaign,Coupon,2023-12-14,Open,No,3
1615,135,Long Campaign,Push,2024-06-01,Open,Yes,9
1616,379,Black Campaign,SMS,2023-12-15,No,No,8
1617,635,Mind Campaign,Push,2024-06-14,Clicked,No,6
1618,734,Woman Campaign,Push,2025-11-04,No,Yes,3
1619,205,Mind Campaign,SMS,2024-09-03,No,Yes,6
1620,936,Beat Campaign,Push,2025-08-14,No,No,5
1621,403,Tough Campaign,Email,2025-10-30,Open,No,1
1622,556,Mention Campaign,SMS,2025-01-17,Clicked,Yes,8
1623,231,Scene Campaign,SMS,2025-10-21,Clicked,No,6
1624,771,Agreement Campaign,SMS,2025-08-10,Open,No,8
1625,230,Dark Campaign,Push,2024-12-28,Open,Yes,6
1626,8,Alone Campaign,Email,2023-12-05,Clicked,Yes,2
1627,303,Hair Campaign,SMS,2025-05-31,No,Yes,10
1628,401,Item Campaign,Push,2025-07-11,No,Yes,6
1629,231,Month Campaign,Email,2025-03-04,Open,No,10
1630,544,Live Campaign,SMS,2024-11-29,No,Yes,10
1631,147,Whatever Campaign,Push,2024-02-29,No,No,10
1632,469,Art Campaign,Email,2025-09-09,Clicked,Yes,4
1633,236,Walk Campaign,Email,2025-01-25,Open,No,2
1634,393,Page Campaign,Push,2024-10-30,Yes,Yes,3
1635,826,Floor Campaign,SMS,2024-01-21,Clicked,Yes,8
1636,50,Back Campaign,Coupon,2025-08-11,Clicked,No,2
1637,616,Carry Campaign,SMS,2025-10-20,No,Yes,7
1638,207,Environment Campaign,Coupon,2025-09-19,Open,No,5
1639,701,Where Campaign,Email,2025-09-15,Clicked,No,1
1640,469,Worker Campaign,Coupon,2024-07-27,No,Yes,10
1641,531,Say Campaign,SMS,2025-09-02,Clicked,No,7
1642,452,Idea Campaign,Coupon,2025-10-29,Open,No,8
1643,911,Above Campaign,SMS,2024-03-10,Yes,Yes,2
1644,690,Girl Campaign,SMS,2024-04-16,Yes,No,4
1645,848,Better Campaign,Email,2025-03-17,No,Yes,4
1646,68,Including Campaign,Email,2025-10-23,Yes,Yes,2
1647,973,Environment Campaign,SMS,2024-05-19,Clicked,Yes,10
1648,91,Now Campaign,Push,2024-09-10,Yes,Yes,1
1649,999,Table Campaign,Email,2025-05-28,Open,No,4
1650,354,Each Campaign,SMS,2024-08-11,Yes,No,5
1651,26,Sort Campaign,SMS,2025-05-20,Open,Yes,7
1652,536,Protect Campaign,SMS,2025-07-18,Open,Yes,9
1653,241,Program Campaign,SMS,2024-07-16,Open,Yes,8
1654,509,One Campaign,Coupon,2025-04-26,No,Yes,1
1655,55,Performance Campaign,SMS,2025-06-19,Open,No,9
1656,509,Full Campaign,Email,2024-09-08,Clicked,Yes,6
1657,72,Detail Campaign,Email,2025-03-07,Yes,Yes,7
1658,114,Edge Campaign,SMS,2025-10-12,Open,No,4
1659,11,Line Campaign,SMS,2024-04-18,No,No,4
1660,127,Image Campaign,SMS,2024-01-04,Clicked,No,5
1661,893,Operation Campaign,Email,2024-08-09,No,Yes,8
1662,348,Event Campaign,Push,2025-06-24,No,No,10
1663,441,Business Campaign,Coupon,2025-08-07,No,Yes,7
1664,484,Something Campaign,Email,2024-08-29,Open,Yes,9
1665,903,Onto Campaign,Email,2025-02-09,Yes,No,10
1666,940,Long Campaign,SMS,2024-10-10,No,Yes,6
1667,646,South Campaign,Email,2024-11-08,Clicked,No,2
1668,781,There Campaign,Push,2024-08-05,Open,No,7
1669,384,International Campaign,SMS,2024-11-09,Yes,No,6
1670,501,Lot Campaign,SMS,2024-12-19,No,No,1
1671,394,Majority Campaign,Push,2025-03-09,No,No,6
1672,108,Tree Campaign,Push,2025-03-15,No,Yes,1
1673,384,Region Campaign,Push,2025-09-22,Yes,Yes,3
1674,912,Least Campaign,Coupon,2024-02-06,Yes,No,6
1675,563,Toward Campaign,SMS,2024-02-21,No,No,3
1676,922,Ask Campaign,SMS,2025-05-11,No,Yes,4
1677,328,Act Campaign,SMS,2024-04-24,Yes,No,10
1678,347,Important Campaign,Coupon,2025-07-31,Open,No,4
1679,304,Far Campaign,Push,2024-11-12,Clicked,Yes,4
1680,963,Door Campaign,SMS,2025-03-04,Open,No,10
1681,954,Force Campaign,Push,2025-08-10,Yes,No,6
1682,835,Garden Campaign,SMS,2025-01-28,Open,No,6
1683,379,Year Campaign,Coupon,2024-05-21,Yes,No,6
1684,515,Reality Campaign,Push,2023-12-14,No,Yes,10
1685,806,Threat Campaign,Email,2025-06-02,No,No,5
1686,858,Send Campaign,Email,2024-07-24,Yes,No,6
1687,6,Word Campaign,Push,2025-07-11,No,No,5
1688,80,People Campaign,Coupon,2024-08-13,Clicked,No,1
1689,743,Successful Campaign,Push,2024-11-27,Clicked,No,9
1690,37,Sense Campaign,Coupon,2024-10-14,No,No,1
1691,281,Look Campaign,Coupon,2024-03-19,Yes,Yes,2
1692,180,Require Campaign,Coupon,2024-11-07,Open,No,5
1693,572,Prove Campaign,Email,2025-10-08,No,Yes,6
1694,636,Relate Campaign,Email,2024-06-11,Yes,Yes,2
1695,443,Thousand Campaign,Push,2024-08-08,Clicked,Yes,10
1696,524,Early Campaign,SMS,2025-07-17,Clicked,No,7
1697,205,Thousand Campaign,SMS,2025-10-04,Yes,Yes,4
1698,770,Base Campaign,Push,2025-05-13,Yes,No,6
1699,311,Purpose Campaign,SMS,2024-02-18,No,No,10
1700,686,Sound Campaign,Email,2024-02-06,Open,Yes,1
1701,174,Marriage Campaign,Push,2024-09-27,Open,Yes,7
1702,257,Soon Campaign,Email,2023-11-30,Clicked,No,6
1703,222,Economic Campaign,Push,2025-01-29,No,Yes,6
1704,626,Another Campaign,SMS,2025-02-14,No,Yes,7
1705,914,Drive Campaign,Coupon,2025-10-22,Clicked,No,4
1706,984,Draw Campaign,Coupon,2025-09-19,Yes,Yes,5
1707,654,Cost Campaign,Coupon,2024-09-02,Open,No,2
1708,663,Everything Campaign,SMS,2025-01-15,Yes,Yes,1
1709,163,Partner Campaign,SMS,2025-02-15,Clicked,Yes,2
1710,522,Strong Campaign,Push,2024-11-24,Clicked,No,10
1711,236,Kitchen Campaign,Email,2025-11-07,Yes,No,10
1712,767,Smile Campaign,SMS,2023-12-30,Clicked,Yes,4
1713,66,Them Campaign,Email,2025-08-10,Clicked,Yes,1
1714,961,Seven Campaign,Push,2025-07-09,No,No,8
1715,412,Share Campaign,Push,2024-02-22,Open,Yes,4
1716,473,Live Campaign,Coupon,2025-10-12,Open,Yes,8
1717,938,Goal Campaign,Email,2024-08-26,Yes,Yes,10
1718,95,While Campaign,Email,2025-04-25,Clicked,No,10
1719,518,Someone Campaign,Coupon,2025-11-20,No,Yes,7
1720,825,Money Campaign,Coupon,2024-04-08,Yes,No,8
1721,183,War Campaign,Email,2024-04-19,Yes,No,7
1722,681,Everything Campaign,SMS,2024-02-28,Clicked,Yes,7
1723,856,Trouble Campaign,Coupon,2025-07-25,No,No,2
1724,256,Grow Campaign,Email,2024-05-07,Open,Yes,10
1725,491,But Campaign,Push,2024-05-04,Clicked,Yes,10
1726,864,State Campaign,Email,2024-09-19,Clicked,Yes,2
1727,957,A Campaign,Push,2025-06-02,No,Yes,10
1728,392,Five Campaign,SMS,2025-01-08,No,Yes,1
1729,407,Occur Campaign,SMS,2025-03-06,Clicked,Yes,3
1730,356,Fast Campaign,Push,2025-07-25,Open,Yes,10
1731,298,Watch Campaign,Email,2024-09-17,No,Yes,3
1732,289,None Campaign,Push,2024-01-16,Open,No,2
1733,193,Town Campaign,Push,2023-12-06,Open,No,8
1734,463,Animal Campaign,Coupon,2025-11-10,Open,Yes,7
1735,661,Peace Campaign,Email,2025-01-02,Open,Yes,9
1736,843,Floor Campaign,Push,2024-04-30,Yes,Yes,5
1737,668,School Campaign,Email,2024-06-28,Clicked,No,9
1738,863,Tv Campaign,SMS,2024-11-20,Clicked,Yes,6
1739,817,Leg Campaign,Email,2024-10-31,Open,Yes,10
1740,769,Share Campaign,Email,2025-05-11,Open,Yes,3
1741,433,Suffer Campaign,SMS,2025-07-03,No,Yes,8
1742,752,Director Campaign,Coupon,2024-01-23,Yes,No,7
1743,82,Threat Campaign,SMS,2024-03-09,No,No,10
1744,477,But Campaign,Push,2025-05-04,Open,No,2
1745,214,Number Campaign,Push,2024-12-28,No,Yes,9
1746,630,Best Campaign,Coupon,2025-04-06,Yes,No,4
1747,716,Guy Campaign,Email,2025-02-20,Open,No,6
1748,399,Impact Campaign,Push,2025-10-19,Open,No,1
1749,164,Again Campaign,SMS,2025-01-03,Yes,Yes,6
1750,759,Tough Campaign,Push,2025-02-27,Open,Yes,5
1751,713,Growth Campaign,Push,2025-03-23,No,Yes,6
1752,655,Through Campaign,SMS,2025-06-12,Open,No,6
1753,412,Figure Campaign,SMS,2024-05-24,Clicked,No,10
1754,195,Commercial Campaign,Push,2023-12-05,Open,Yes,5
1755,786,Member Campaign,Push,2025-05-16,Open,No,3
1756,732,Approach Campaign,SMS,2025-11-14,Open,Yes,1
1757,436,Look Campaign,Email,2024-12-19,Clicked,No,2
1758,191,Phone Campaign,Email,2024-07-05,Clicked,Yes,4
1759,655,State Campaign,Email,2024-09-28,Clicked,No,3
1760,1,Time Campaign,SMS,2025-10-30,Open,Yes,1
1761,177,Past Campaign,Coupon,2024-02-20,Yes,No,8
1762,724,Vote Campaign,Email,2025-06-27,Yes,Yes,10
1763,16,Wrong Campaign,Push,2024-02-28,Open,Yes,5
1764,903,Here Campaign,Coupon,2025-07-02,Yes,No,5
1765,26,Television Campaign,SMS,2024-06-08,Yes,No,7
1766,320,Particularly Campaign,Coupon,2025-06-19,Open,Yes,6
1767,202,Serious Campaign,Coupon,2025-09-10,Clicked,Yes,3
1768,236,Voice Campaign,SMS,2025-02-16,Open,No,7
1769,285,Firm Campaign,Email,2025-03-13,Clicked,Yes,3
1770,631,Suggest Campaign,Email,2025-07-08,No,Yes,2
1771,353,Me Campaign,Push,2025-04-09,Clicked,No,4
1772,315,Job Campaign,SMS,2024-12-06,No,No,4
1773,709,Theory Campaign,SMS,2025-02-20,Yes,No,2
1774,962,Buy Campaign,SMS,2025-10-16,Clicked,No,10
1775,423,Book Campaign,SMS,2025-09-28,No,No,2
1776,563,Box Campaign,Push,2025-09-16,Yes,Yes,2
1777,660,Approach Campaign,SMS,2025-03-05,Clicked,No,3
1778,563,Member Campaign,SMS,2024-03-07,Yes,No,9
1779,377,Parent Campaign,Push,2024-11-26,Yes,No,10
1780,125,Material Campaign,Email,2024-02-19,Yes,Yes,7
1781,567,Including Campaign,Push,2025-04-04,Open,No,9
