transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,payment_method,channel
4117,211,6,2025-07-13,3,110.85,332.54999999999995,Credit Card,Store
4118,544,196,2025-02-16,1,288.17,288.17,PayPal,Online
4119,628,188,2024-07-22,3,198.89,596.67,Cash,Online
4120,693,170,2025-07-27,2,201.4,402.8,Cash,Store
4121,494,72,2024-11-20,5,309.44,1547.2,Cash,Store
4122,767,65,2025-10-24,5,61.98,309.9,Cash,Store
4123,890,14,2025-05-24,2,494.74,989.48,Cash,Online
4124,699,22,2024-06-16,4,5.93,23.72,Credit Card,Online
4125,255,44,2025-07-19,4,140.06,560.24,Cash,Store
4126,44,85,2024-11-19,5,442.47,2212.3500000000004,Credit Card,Store
4127,602,185,2025-09-17,4,272.93,1091.72,Bank Transfer,Online
4128,328,57,2023-12-02,3,270.09,810.27,Cash,Store
4129,599,55,2025-10-07,3,203.02,609.0600000000001,Bank Transfer,Store
4130,386,42,2024-08-25,5,9.03,45.15,PayPal,Store
4131,310,192,2025-11-06,5,412.28,2061.3999999999996,Credit Card,Store
4132,811,91,2025-06-09,4,12.71,50.84,Bank Transfer,Store
4133,605,20,2024-05-19,4,122.87,491.48,PayPal,Online
4134,409,19,2024-01-26,1,212.25,212.25,Bank Transfer,Online
4135,471,174,2025-09-03,3,264.78,794.3399999999999,Bank Transfer,Online
4136,666,18,2025-09-30,2,136.01,272.02,Credit Card,Store
4137,319,117,2024-02-06,2,422.21,844.42,PayPal,Store
4138,225,52,2023-12-28,4,441.33,1765.32,Bank Transfer,Online
4139,278,132,2024-08-26,4,354.39,1417.56,Credit Card,Online
4140,222,68,2025-05-11,2,69.5,139.0,Bank Transfer,Store
4141,58,29,2025-01-29,3,361.51,1084.53,Credit Card,Store
4142,83,132,2024-05-12,1,167.47,167.47,Cash,Store
4143,407,50,2025-05-06,2,331.42,662.84,Bank Transfer,Store
4144,507,180,2025-07-27,5,281.89,1409.4499999999998,PayPal,Store
4145,401,178,2025-06-28,3,241.72,725.16,PayPal,Online
4146,259,130,2024-06-06,1,44.78,44.78,Cash,Online
4147,644,191,2023-12-06,2,378.8,757.6,Bank Transfer,Store
4148,281,101,2025-09-29,1,96.09,96.09,Bank Transfer,Store
4149,507,196,2025-03-20,3,346.63,1039.8899999999999,Credit Card,Store
4150,345,139,2024-10-31,2,436.3,872.6,Cash,Store
4151,879,130,2024-12-20,4,33.04,132.16,Credit Card,Store
4152,491,198,2025-11-21,2,65.22,130.44,Credit Card,Store
4153,205,182,2024-05-05,1,364.62,364.62,PayPal,Online
4154,907,49,2025-03-13,5,74.83,374.15,Bank Transfer,Online
4155,874,163,2024-11-11,3,299.76,899.28,Cash,Store
4156,637,70,2025-03-24,5,382.1,1910.5,Credit Card,Store
4157,79,84,2024-12-25,2,242.18,484.36,Cash,Store
4158,873,109,2024-07-12,1,416.98,416.98,Cash,Store
4159,14,179,2024-03-17,4,65.09,260.36,PayPal,Online
4160,937,69,2024-02-11,5,269.73,1348.65,Credit Card,Online
4161,865,32,2025-02-05,1,441.79,441.79,Cash,Online
4162,640,134,2025-02-26,3,333.47,1000.4100000000001,Bank Transfer,Store
4163,596,82,2024-03-05,5,29.89,149.45,Bank Transfer,Store
4164,522,13,2025-07-02,3,186.2,558.5999999999999,PayPal,Store
4165,725,179,2024-07-26,2,300.76,601.52,Credit Card,Online
4166,446,45,2024-03-17,3,413.09,1239.27,Bank Transfer,Store
4167,643,68,2025-05-01,1,385.68,385.68,Credit Card,Online
4168,310,109,2024-10-22,3,466.39,1399.17,PayPal,Store
4169,237,67,2025-03-15,1,291.39,291.39,Credit Card,Online
4170,686,9,2024-05-28,4,19.12,76.48,PayPal,Store
4171,384,8,2024-12-02,3,173.95,521.8499999999999,Bank Transfer,Store
4172,25,157,2024-10-12,5,258.4,1292.0,Credit Card,Online
4173,955,116,2025-06-21,5,218.12,1090.6,Bank Transfer,Online
4174,745,100,2025-09-30,4,359.02,1436.08,PayPal,Store
4175,803,22,2024-09-01,4,413.2,1652.8,PayPal,Online
4176,471,2,2025-04-16,5,475.59,2377.95,Credit Card,Online
4177,579,122,2023-12-22,1,38.69,38.69,PayPal,Store
4178,25,76,2025-07-10,1,394.83,394.83,Credit Card,Store
4179,249,3,2025-06-17,1,132.94,132.94,Credit Card,Online
4180,767,183,2024-02-18,1,40.66,40.66,Credit Card,Online
4181,75,2,2024-10-09,3,378.33,1134.99,Cash,Online
4182,727,45,2025-08-21,2,351.42,702.84,PayPal,Store
4183,443,53,2024-12-11,1,215.19,215.19,Bank Transfer,Store
4184,912,46,2024-10-26,4,368.82,1475.28,PayPal,Store
4185,212,83,2024-12-06,1,431.0,431.0,Cash,Online
4186,877,193,2025-05-19,4,52.9,211.6,PayPal,Store
4187,462,113,2025-10-03,3,348.37,1045.1100000000001,Credit Card,Online
4188,993,48,2024-02-14,3,448.57,1345.71,Credit Card,Online
4189,472,109,2024-12-29,2,320.43,640.86,Credit Card,Store
4190,501,192,2024-12-18,3,81.8,245.39999999999998,Credit Card,Online
4191,453,24,2024-12-05,2,435.87,871.74,Bank Transfer,Online
4192,865,65,2024-10-04,5,377.5,1887.5,Credit Card,Store
4193,115,97,2025-10-05,2,307.54,615.08,Cash,Store
4194,45,119,2025-10-27,5,496.65,2483.25,Bank Transfer,Store
4195,938,165,2024-03-06,5,370.54,1852.7,Bank Transfer,Online
4196,868,188,2025-04-24,5,379.04,1895.2,Bank Transfer,Store
4197,22,65,2025-01-15,2,381.04,762.08,PayPal,Store
4198,305,198,2025-01-24,1,148.25,148.25,Credit Card,Store
4199,141,168,2025-08-20,1,331.3,331.3,Credit Card,Store
4200,563,1,2024-05-16,5,23.53,117.65,Cash,Store
4201,787,34,2024-10-12,4,417.76,1671.04,Credit Card,Online
4202,9,44,2025-11-18,3,30.24,90.72,Cash,Store
4203,731,119,2024-05-31,3,253.29,759.87,Cash,Online
4204,99,89,2024-10-30,2,285.86,571.72,Credit Card,Store
4205,543,136,2025-01-26,5,89.17,445.85,Bank Transfer,Online
4206,736,48,2025-01-11,5,272.28,1361.3999999999999,Bank Transfer,Store
4207,56,61,2025-11-02,2,224.73,449.46,Cash,Store
4208,448,154,2025-04-29,5,431.97,2159.8500000000004,Bank Transfer,Store
4209,186,157,2025-04-30,1,93.46,93.46,PayPal,Online
4210,284,24,2024-09-02,2,208.0,416.0,PayPal,Store
4211,2,155,2023-12-19,2,60.45,120.9,Credit Card,Store
4212,552,106,2024-02-06,5,468.58,2342.9,Cash,Online
4213,780,192,2025-06-18,2,307.46,614.92,Credit Card,Store
4214,146,148,2025-04-21,2,478.71,957.42,Cash,Store
4215,954,54,2024-10-02,2,370.4,740.8,Cash,Store
4216,961,94,2025-10-12,3,95.92,287.76,PayPal,Online
4217,652,166,2025-07-24,2,296.91,593.82,Cash,Online
4218,428,179,2025-07-29,4,183.0,732.0,Cash,Online
4219,963,161,2025-04-10,5,72.95,364.75,Cash,Store
4220,562,96,2024-04-03,5,398.75,1993.75,Bank Transfer,Store
4221,288,87,2024-11-21,2,237.55,475.1,Credit Card,Store
4222,370,23,2025-11-16,3,447.14,1341.42,Credit Card,Online
4223,431,155,2024-10-06,1,144.23,144.23,Credit Card,Store
4224,202,165,2024-04-11,5,467.91,2339.55,PayPal,Store
4225,396,137,2025-03-03,2,381.23,762.46,Cash,Store
4226,735,101,2024-04-01,2,234.98,469.96,Cash,Store
4227,19,52,2024-04-20,3,441.98,1325.94,PayPal,Store
4228,236,131,2024-10-25,1,269.22,269.22,PayPal,Online
4229,309,58,2024-10-30,2,267.29,534.58,Bank Transfer,Online
4230,927,64,2024-11-01,4,79.0,316.0,PayPal,Online
4231,353,15,2024-11-08,2,237.47,474.94,Credit Card,Online
4232,637,95,2025-01-02,1,33.87,33.87,Credit Card,Store
4233,650,93,2025-09-05,5,100.02,500.09999999999997,Bank Transfer,Online
4234,864,82,2025-05-19,2,147.7,295.4,Cash,Online
4235,42,122,2025-01-02,1,124.93,124.93,Bank Transfer,Store
4236,946,48,2023-12-08,3,472.52,1417.56,Credit Card,Store
4237,5,116,2025-02-14,3,417.03,1251.09,Cash,Online
4238,333,145,2025-05-26,5,165.22,826.1,Cash,Online
4239,162,26,2025-05-17,2,149.42,298.84,Bank Transfer,Store
4240,318,165,2024-04-29,2,122.72,245.44,Credit Card,Store
4241,521,111,2024-11-11,5,53.82,269.1,Bank Transfer,Online
4242,106,198,2025-04-12,1,263.92,263.92,Bank Transfer,Online
4243,252,94,2024-10-03,3,104.89,314.67,PayPal,Store
4244,996,142,2024-02-04,5,166.68,833.4000000000001,Bank Transfer,Online
4245,829,137,2024-10-01,3,116.51,349.53000000000003,Bank Transfer,Online
4246,662,29,2025-08-25,2,51.57,103.14,Cash,Online
4247,273,15,2024-08-08,2,222.38,444.76,Credit Card,Store
4248,721,115,2024-04-09,1,357.83,357.83,Cash,Store
4249,347,170,2024-04-23,1,317.84,317.84,Credit Card,Online
4250,481,56,2025-01-30,4,468.53,1874.12,Bank Transfer,Online
4251,992,32,2025-11-11,2,181.51,363.02,Credit Card,Online
4252,927,80,2025-04-10,1,280.91,280.91,Cash,Store
4253,107,153,2025-03-11,4,168.91,675.64,Cash,Store
4254,383,140,2025-05-08,1,375.98,375.98,Credit Card,Online
4255,305,54,2025-10-22,4,170.97,683.88,Bank Transfer,Store
4256,553,148,2025-06-06,2,336.72,673.44,Bank Transfer,Store
4257,611,80,2025-01-20,2,349.74,699.48,Credit Card,Store
4258,663,46,2025-03-17,4,146.35,585.4,Cash,Online
4259,215,196,2023-11-30,3,211.27,633.8100000000001,PayPal,Store
4260,240,136,2024-11-24,3,378.37,1135.1100000000001,Cash,Store
4261,997,114,2024-07-13,4,15.65,62.6,Cash,Online
4262,127,116,2025-02-23,2,237.49,474.98,PayPal,Online
4263,389,180,2025-02-25,1,20.64,20.64,Bank Transfer,Store
4264,29,143,2024-06-04,4,43.32,173.28,Cash,Store
4265,540,187,2025-08-18,2,21.92,43.84,PayPal,Store
4266,290,172,2024-08-02,1,214.58,214.58,Credit Card,Store
4267,398,66,2025-02-11,2,100.3,200.6,Credit Card,Store
4268,514,85,2025-01-18,2,68.54,137.08,Credit Card,Store
4269,258,143,2024-02-20,3,29.69,89.07000000000001,PayPal,Store
4270,973,137,2024-03-14,2,249.69,499.38,PayPal,Online
4271,706,190,2024-08-07,1,212.89,212.89,Credit Card,Online
4272,544,153,2024-08-21,2,307.62,615.24,PayPal,Store
4273,289,3,2025-03-27,2,466.43,932.86,PayPal,Online
4274,530,86,2024-12-04,1,325.48,325.48,Cash,Online
4275,429,15,2024-12-07,2,449.64,899.28,PayPal,Online
4276,562,31,2024-11-25,1,348.88,348.88,Cash,Online
4277,496,9,2024-03-27,2,9.71,19.42,Bank Transfer,Online
4278,284,196,2024-10-31,3,417.97,1253.91,PayPal,Store
4279,388,163,2024-08-06,2,424.43,848.86,PayPal,Store
4280,281,137,2025-03-12,2,164.88,329.76,Cash,Store
4281,650,162,2025-09-09,4,431.24,1724.96,Cash,Online
4282,15,84,2024-12-19,2,488.46,976.92,Bank Transfer,Store
4283,16,127,2024-09-20,4,464.22,1856.88,PayPal,Store
4284,555,66,2024-07-17,1,487.87,487.87,PayPal,Online
4285,745,79,2023-12-19,4,488.16,1952.64,PayPal,Store
4286,883,152,2025-01-29,2,10.85,21.7,Cash,Store
4287,504,110,2025-09-11,1,496.54,496.54,Bank Transfer,Online
4288,676,182,2024-04-23,2,32.93,65.86,PayPal,Online
4289,738,187,2025-11-07,4,446.4,1785.6,Credit Card,Online
4290,876,31,2025-02-04,5,432.52,2162.6,Bank Transfer,Store
4291,729,200,2024-09-11,2,200.21,400.42,Cash,Store
4292,202,38,2025-06-28,1,392.81,392.81,PayPal,Online
4293,416,181,2025-01-16,5,268.51,1342.55,PayPal,Store
4294,6,50,2023-12-19,1,412.15,412.15,Cash,Online
4295,257,91,2024-08-02,4,75.49,301.96,Credit Card,Online
4296,738,2,2023-12-22,2,217.65,435.3,Credit Card,Online
4297,932,189,2025-11-16,4,95.93,383.72,Bank Transfer,Store
4298,749,18,2024-01-25,1,248.08,248.08,PayPal,Online
4299,786,93,2025-11-12,5,115.9,579.5,Credit Card,Store
4300,673,119,2025-06-03,3,400.33,1200.99,Credit Card,Online
4301,172,124,2025-11-25,3,435.28,1305.84,Cash,Online
4302,482,16,2024-07-12,3,83.77,251.31,Bank Transfer,Store
4303,16,25,2024-03-05,5,170.3,851.5,PayPal,Store
4304,937,136,2025-07-22,2,252.54,505.08,PayPal,Store
4305,358,101,2024-11-06,4,351.71,1406.84,Bank Transfer,Online
4306,865,100,2024-02-22,1,195.89,195.89,PayPal,Online
4307,463,195,2025-10-22,5,102.97,514.85,Cash,Store
4308,892,59,2025-07-28,4,483.6,1934.4,Bank Transfer,Online
4309,459,193,2024-09-26,3,441.54,1324.6200000000001,PayPal,Store
4310,966,162,2024-08-12,5,403.07,2015.35,Credit Card,Online
4311,19,35,2024-12-09,3,68.92,206.76,Cash,Store
4312,442,8,2025-01-31,5,279.82,1399.1,PayPal,Store
4313,59,75,2025-02-24,4,196.44,785.76,Cash,Online
4314,514,83,2024-04-24,3,98.92,296.76,Cash,Store
4315,541,12,2025-02-16,1,112.12,112.12,PayPal,Online
4316,384,38,2024-01-23,3,127.83,383.49,PayPal,Store
4317,21,141,2025-08-30,4,259.23,1036.92,PayPal,Store
4318,579,139,2024-03-17,2,462.8,925.6,Cash,Store
4319,817,30,2025-03-02,1,305.09,305.09,Cash,Online
4320,226,166,2025-09-30,2,350.29,700.58,Cash,Online
4321,624,154,2024-08-29,1,423.36,423.36,PayPal,Store
4322,511,35,2025-10-03,5,79.67,398.35,Cash,Online
4323,608,144,2024-10-02,5,28.56,142.79999999999998,Cash,Online
4324,311,166,2024-08-28,2,344.4,688.8,Credit Card,Online
4325,562,13,2025-08-13,2,356.76,713.52,Bank Transfer,Online
4326,40,157,2024-02-10,5,495.08,2475.4,Cash,Online
4327,729,42,2025-01-18,4,293.38,1173.52,Credit Card,Store
4328,24,143,2025-01-16,5,299.52,1497.6,Credit Card,Online
4329,930,11,2024-11-06,4,122.03,488.12,PayPal,Online
4330,159,86,2024-01-31,4,30.93,123.72,PayPal,Online
4331,66,123,2025-04-16,4,184.17,736.68,Credit Card,Online
4332,931,194,2024-02-26,3,219.48,658.4399999999999,Credit Card,Store
4333,884,165,2025-09-13,4,269.19,1076.76,Bank Transfer,Store
4334,423,101,2024-07-26,5,34.41,172.04999999999998,PayPal,Online
4335,766,87,2025-01-11,2,467.64,935.28,Bank Transfer,Store
4336,265,169,2024-10-27,1,23.47,23.47,PayPal,Store
4337,597,25,2023-12-30,3,187.66,562.98,Credit Card,Online
4338,393,63,2024-01-12,2,5.29,10.58,PayPal,Online
4339,736,65,2025-10-08,4,327.59,1310.36,Cash,Store
4340,476,191,2025-04-19,2,40.42,80.84,Credit Card,Store
4341,165,167,2024-09-05,2,267.11,534.22,PayPal,Online
4342,864,77,2025-07-23,3,450.86,1352.58,Credit Card,Online
4343,660,200,2024-01-02,5,496.87,2484.35,Cash,Online
4344,557,133,2023-12-03,3,290.63,871.89,Credit Card,Store
4345,705,133,2025-06-09,2,433.26,866.52,Cash,Online
4346,600,50,2025-03-12,3,279.29,837.8700000000001,Credit Card,Online
4347,976,164,2024-04-20,1,88.59,88.59,Bank Transfer,Online
4348,550,73,2024-06-20,5,482.62,2413.1,Bank Transfer,Store
4349,6,79,2024-06-26,3,331.38,994.14,Credit Card,Online
4350,258,2,2025-03-05,5,205.99,1029.95,Cash,Online
4351,667,179,2025-05-29,5,333.71,1668.55,Cash,Online
4352,679,130,2025-04-09,2,35.83,71.66,PayPal,Online
4353,445,197,2024-04-18,2,192.05,384.1,Bank Transfer,Store
4354,145,72,2025-01-09,3,155.18,465.54,Cash,Store
4355,526,96,2024-11-11,5,473.19,2365.95,PayPal,Online
4356,132,194,2025-02-07,5,463.21,2316.0499999999997,Bank Transfer,Online
4357,163,45,2025-09-08,4,217.29,869.16,PayPal,Online
4358,25,135,2025-10-20,3,123.34,370.02,Bank Transfer,Store
4359,77,2,2024-12-15,4,286.98,1147.92,Credit Card,Store
4360,349,25,2024-08-27,2,406.88,813.76,Credit Card,Store
4361,302,135,2025-04-09,4,220.69,882.76,Bank Transfer,Online
4362,516,142,2024-11-23,5,330.15,1650.75,Bank Transfer,Online
4363,230,92,2024-01-07,1,427.27,427.27,PayPal,Online
4364,424,90,2025-03-30,1,363.97,363.97,PayPal,Online
4365,952,67,2024-05-28,3,106.97,320.90999999999997,PayPal,Online
4366,348,92,2025-04-12,1,91.91,91.91,Cash,Store
4367,206,190,2023-12-12,2,414.49,828.98,PayPal,Online
4368,808,150,2025-07-23,1,408.33,408.33,Cash,Store
4369,983,69,2024-03-18,2,411.16,822.32,Credit Card,Online
4370,201,35,2025-03-01,4,35.84,143.36,PayPal,Store
4371,560,29,2024-04-30,5,162.19,810.95,Credit Card,Online
4372,840,84,2023-12-13,3,289.11,867.33,PayPal,Online
4373,955,37,2024-03-04,4,460.69,1842.76,PayPal,Online
4374,482,9,2024-02-16,3,316.87,950.61,Cash,Online
4375,644,169,2025-06-19,4,354.86,1419.44,Bank Transfer,Store
4376,422,191,2025-10-11,3,123.89,371.67,Bank Transfer,Online
4377,824,29,2024-03-25,5,216.73,1083.6499999999999,Bank Transfer,Online
4378,924,198,2024-08-20,5,217.74,1088.7,Credit Card,Online
4379,633,59,2025-04-05,4,404.79,1619.16,Cash,Online
4380,90,2,2023-12-10,1,491.32,491.32,Credit Card,Online
4381,12,160,2024-01-18,5,228.5,1142.5,Credit Card,Online
4382,765,27,2025-04-13,3,192.46,577.38,Bank Transfer,Online
4383,240,103,2024-12-27,5,347.98,1739.9,PayPal,Store
4384,334,61,2024-09-29,4,138.13,552.52,Cash,Store
4385,42,131,2025-09-09,3,455.18,1365.54,Credit Card,Online
4386,758,92,2025-03-29,1,265.74,265.74,Credit Card,Store
4387,666,84,2023-12-28,4,477.76,1911.04,Credit Card,Online
4388,353,32,2024-12-17,3,209.49,628.47,Credit Card,Online
4389,863,142,2024-06-30,2,107.6,215.2,PayPal,Online
4390,894,63,2024-04-10,4,107.1,428.4,Bank Transfer,Online
4391,905,100,2025-02-15,2,384.29,768.58,Bank Transfer,Online
4392,229,117,2025-07-07,1,384.83,384.83,Cash,Store
4393,38,135,2023-12-17,2,433.31,866.62,Cash,Store
4394,510,119,2024-10-06,1,379.27,379.27,Cash,Store
4395,307,40,2025-04-26,4,379.48,1517.92,Bank Transfer,Online
4396,403,45,2025-04-12,4,225.3,901.2,Bank Transfer,Store
4397,906,107,2025-03-10,4,80.72,322.88,Bank Transfer,Store
4398,443,26,2024-08-23,2,5.8,11.6,Cash,Online
4399,762,185,2024-03-24,5,483.81,2419.05,Credit Card,Online
4400,698,21,2024-04-18,4,11.17,44.68,PayPal,Store
4401,639,34,2024-04-03,5,429.73,2148.65,Credit Card,Store
4402,226,180,2024-05-24,2,27.56,55.12,PayPal,Online
4403,993,75,2025-09-20,1,416.71,416.71,Credit Card,Store
4404,445,101,2024-04-24,5,292.96,1464.8,PayPal,Online
4405,59,172,2024-10-11,3,240.05,720.1500000000001,Bank Transfer,Online
4406,589,178,2025-03-13,5,7.84,39.2,Credit Card,Online
4407,206,150,2024-05-11,3,487.95,1463.85,Credit Card,Store
4408,165,166,2025-08-28,3,446.78,1340.34,Cash,Store
4409,5,198,2024-03-01,5,204.88,1024.4,Bank Transfer,Online
4410,927,67,2025-04-05,1,332.15,332.15,Cash,Online
4411,216,158,2025-02-07,2,345.67,691.34,Bank Transfer,Store
4412,880,7,2023-12-12,4,230.09,920.36,Cash,Store
4413,850,58,2024-09-23,2,423.53,847.06,Cash,Store
4414,11,125,2024-04-08,2,233.53,467.06,Bank Transfer,Store
4415,765,19,2025-10-18,4,437.52,1750.08,Cash,Online
4416,836,199,2024-01-01,3,263.28,789.8399999999999,Cash,Online
4417,203,134,2023-12-10,5,388.37,1941.85,PayPal,Online
4418,993,84,2025-07-29,2,94.72,189.44,PayPal,Store
4419,564,124,2024-12-21,2,46.12,92.24,PayPal,Online
4420,522,70,2025-04-09,3,447.24,1341.72,Cash,Store
4421,549,11,2024-04-29,1,188.23,188.23,Bank Transfer,Online
4422,726,62,2023-12-15,1,120.67,120.67,Credit Card,Online
4423,384,49,2025-11-29,2,410.67,821.34,PayPal,Store
4424,811,131,2024-03-14,1,110.8,110.8,Cash,Online
4425,974,48,2025-08-21,4,246.64,986.56,PayPal,Store
4426,431,168,2024-06-20,3,81.48,244.44,Credit Card,Store
4427,778,18,2025-08-01,2,65.4,130.8,PayPal,Store
4428,214,90,2024-04-12,3,125.85,377.54999999999995,PayPal,Store
4429,808,44,2025-11-01,3,143.54,430.62,Bank Transfer,Online
4430,486,142,2024-09-23,5,422.05,2110.25,Cash,Store
4431,613,10,2025-04-18,3,260.16,780.48,Cash,Store
4432,820,65,2025-06-03,5,362.22,1811.1000000000001,Cash,Online
4433,19,14,2024-10-23,2,51.28,102.56,Cash,Online
4434,828,31,2024-03-16,5,275.5,1377.5,PayPal,Online
4435,823,84,2024-06-18,3,406.88,1220.6399999999999,PayPal,Store
4436,561,176,2025-05-28,1,143.84,143.84,Cash,Store
4437,864,90,2025-08-16,1,444.96,444.96,PayPal,Online
4438,632,43,2025-02-18,1,80.01,80.01,Cash,Store
4439,235,141,2024-11-14,5,31.78,158.9,Bank Transfer,Online
4440,269,153,2024-09-07,4,452.83,1811.32,Credit Card,Online
4441,756,141,2024-06-02,3,174.93,524.79,Credit Card,Online
4442,742,168,2024-11-28,3,355.12,1065.3600000000001,Bank Transfer,Online
4443,969,198,2025-08-06,4,482.83,1931.32,Bank Transfer,Online
4444,131,19,2025-06-22,5,296.25,1481.25,PayPal,Store
4445,764,23,2025-04-06,5,22.81,114.05,Bank Transfer,Online
4446,731,109,2024-07-10,2,136.36,272.72,Cash,Online
4447,923,113,2023-12-19,2,377.78,755.56,Bank Transfer,Online
4448,182,108,2025-05-24,5,385.37,1926.85,Cash,Store
4449,480,55,2025-08-19,4,294.56,1178.24,Cash,Online
4450,682,45,2024-08-09,4,407.6,1630.4,PayPal,Online
4451,859,39,2024-12-18,2,73.57,147.14,Bank Transfer,Store
4452,109,12,2025-10-16,1,41.34,41.34,Bank Transfer,Store
4453,233,160,2025-07-29,5,203.77,1018.85,Bank Transfer,Online
4454,684,133,2025-05-19,1,332.06,332.06,Cash,Store
4455,74,133,2024-02-09,1,273.38,273.38,PayPal,Online
4456,551,68,2025-08-17,1,220.45,220.45,Credit Card,Online
4457,940,40,2025-04-11,3,368.8,1106.4,Bank Transfer,Online
4458,508,198,2025-07-14,5,470.96,2354.7999999999997,Bank Transfer,Online
4459,879,38,2024-07-02,5,47.29,236.45,Cash,Store
4460,75,192,2024-07-23,2,134.55,269.1,PayPal,Store
4461,892,97,2024-09-28,3,277.13,831.39,Bank Transfer,Store
4462,585,59,2025-04-28,3,322.8,968.4000000000001,Cash,Online
4463,877,88,2025-03-08,1,444.98,444.98,Credit Card,Store
4464,189,128,2024-09-10,1,270.97,270.97,Cash,Online
4465,819,191,2025-10-30,1,271.85,271.85,Credit Card,Store
4466,464,124,2024-10-11,3,216.32,648.96,Bank Transfer,Online
4467,108,3,2025-05-09,2,38.83,77.66,Bank Transfer,Store
4468,979,51,2025-07-25,5,403.68,2018.4,PayPal,Online
4469,877,192,2025-11-04,5,92.91,464.54999999999995,PayPal,Online
4470,636,96,2024-12-19,2,418.0,836.0,Bank Transfer,Store
4471,307,137,2024-06-15,4,103.69,414.76,PayPal,Store
4472,823,59,2024-01-07,4,237.79,951.16,Bank Transfer,Store
4473,252,142,2025-06-11,5,83.74,418.7,PayPal,Online
4474,657,185,2024-09-20,2,250.07,500.14,Cash,Store
4475,462,195,2025-01-24,1,394.04,394.04,Credit Card,Store
4476,365,135,2025-10-31,2,72.98,145.96,PayPal,Store
4477,401,44,2024-12-16,1,33.68,33.68,PayPal,Store
4478,374,191,2025-08-03,2,86.36,172.72,Cash,Online
4479,397,38,2024-05-09,5,53.73,268.65,Bank Transfer,Store
4480,904,150,2024-09-06,5,88.74,443.7,Bank Transfer,Online
4481,428,55,2025-04-14,2,243.7,487.4,PayPal,Online
4482,958,18,2024-07-23,3,305.22,915.6600000000001,Bank Transfer,Online
4483,652,144,2024-06-13,4,499.07,1996.28,Credit Card,Online
4484,550,85,2025-11-28,4,63.29,253.16,Bank Transfer,Store
4485,668,188,2024-09-14,5,6.8,34.0,Cash,Online
4486,403,7,2024-05-18,2,17.49,34.98,PayPal,Online
4487,108,179,2024-06-14,4,252.17,1008.68,Cash,Store
4488,451,30,2024-08-12,5,6.19,30.950000000000003,Cash,Online
4489,488,132,2025-06-14,5,306.03,1530.1499999999999,Bank Transfer,Online
4490,493,146,2024-01-19,2,195.51,391.02,PayPal,Store
4491,583,82,2024-07-05,5,409.97,2049.8500000000004,Bank Transfer,Online
4492,506,4,2024-09-20,3,352.59,1057.77,Credit Card,Store
4493,513,44,2025-04-21,3,183.99,551.97,Bank Transfer,Online
4494,112,6,2024-10-28,4,225.24,900.96,Credit Card,Store
4495,376,138,2025-10-26,5,409.87,2049.35,Bank Transfer,Online
4496,190,174,2025-01-29,4,169.66,678.64,Credit Card,Store
4497,643,44,2025-01-19,1,301.88,301.88,Cash,Store
4498,552,149,2025-04-27,3,418.29,1254.8700000000001,Bank Transfer,Online
4499,95,194,2025-08-30,5,25.22,126.1,Bank Transfer,Store
4500,648,159,2024-10-20,2,107.56,215.12,Cash,Store
4501,43,108,2024-08-30,5,378.14,1890.6999999999998,Bank Transfer,Online
4502,543,23,2025-11-19,3,166.47,499.40999999999997,Cash,Store
4503,360,13,2025-10-08,2,61.64,123.28,Cash,Store
4504,934,51,2025-01-02,4,417.6,1670.4,Bank Transfer,Online
4505,631,74,2024-05-02,2,221.87,443.74,PayPal,Store
4506,102,92,2025-04-30,2,388.11,776.22,Bank Transfer,Store
4507,714,133,2025-07-02,1,208.36,208.36,Credit Card,Online
4508,999,97,2025-10-07,2,284.46,568.92,Bank Transfer,Store
4509,201,125,2024-06-24,5,212.62,1063.1,PayPal,Store
4510,451,120,2024-12-27,3,55.11,165.32999999999998,Bank Transfer,Store
4511,46,73,2024-05-02,1,435.97,435.97,Cash,Online
4512,170,73,2025-08-01,2,148.08,296.16,Credit Card,Store
4513,539,152,2024-07-17,5,332.74,1663.7,PayPal,Store
4514,987,60,2025-02-08,2,433.11,866.22,Bank Transfer,Online
4515,217,116,2025-06-27,3,128.31,384.93,Bank Transfer,Online
4516,713,44,2025-09-24,3,225.54,676.62,PayPal,Online
4517,260,41,2024-05-25,3,212.72,638.16,PayPal,Store
4518,131,78,2025-04-26,1,327.23,327.23,Credit Card,Online
4519,778,21,2025-11-28,2,168.83,337.66,PayPal,Online
4520,578,28,2025-11-18,3,441.8,1325.4,Bank Transfer,Online
4521,978,37,2024-08-30,3,53.72,161.16,PayPal,Store
4522,670,184,2025-04-21,4,85.61,342.44,PayPal,Store
4523,300,9,2025-01-27,1,458.99,458.99,Cash,Online
4524,212,131,2024-10-28,2,56.35,112.7,Credit Card,Store
4525,426,103,2025-04-02,4,162.98,651.92,Bank Transfer,Store
4526,876,114,2024-04-02,4,164.11,656.44,PayPal,Store
4527,772,199,2025-09-23,5,416.97,2084.8500000000004,Bank Transfer,Online
4528,805,141,2024-10-18,3,58.12,174.35999999999999,Cash,Store
4529,854,26,2025-09-06,2,132.88,265.76,PayPal,Store
4530,382,110,2024-12-18,2,122.89,245.78,PayPal,Online
4531,197,133,2024-05-15,1,365.77,365.77,PayPal,Store
4532,252,80,2024-11-01,1,389.37,389.37,Bank Transfer,Store
4533,893,159,2024-09-29,3,322.32,966.96,Credit Card,Store
